"genres","href","id","name","popularity","type","uri","external_urls.spotify","followers.href","followers.total","range","rangenum","rank","userName"
"filter house, indie soul","https://api.spotify.com/v1/artists/2FwDTncULUnmANIh7qKa5z","2FwDTncULUnmANIh7qKa5z","FKJ",72,"artist","spotify:artist:2FwDTncULUnmANIh7qKa5z","https://open.spotify.com/artist/2FwDTncULUnmANIh7qKa5z",NA,1088802,"mid",2,42,"Selah"
"modern alternative rock, modern rock, pop","https://api.spotify.com/v1/artists/77SW9BnxLY8rJ0RciFqkHh","77SW9BnxLY8rJ0RciFqkHh","The Neighbourhood",89,"artist","spotify:artist:77SW9BnxLY8rJ0RciFqkHh","https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh",NA,8312304,"mid",2,43,"Selah"
"pop, r&b","https://api.spotify.com/v1/artists/7tYKF4w9nC0nq9CsPZTHyP","7tYKF4w9nC0nq9CsPZTHyP","SZA",88,"artist","spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP",NA,7325043,"mid",2,44,"Selah"
"art pop, electropop, pop","https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH","6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish",92,"artist","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH",NA,58294124,"mid",2,45,"Selah"
"indie rock, sophisti-pop","https://api.spotify.com/v1/artists/4RozeU8Gb3RQ9qqsEbf3JT","4RozeU8Gb3RQ9qqsEbf3JT","Anna Domino",34,"artist","spotify:artist:4RozeU8Gb3RQ9qqsEbf3JT","https://open.spotify.com/artist/4RozeU8Gb3RQ9qqsEbf3JT",NA,10705,"mid",2,46,"Selah"
"australian psych, neo-psychedelic","https://api.spotify.com/v1/artists/5INjqkS1o8h1imAzPqGZBb","5INjqkS1o8h1imAzPqGZBb","Tame Impala",83,"artist","spotify:artist:5INjqkS1o8h1imAzPqGZBb","https://open.spotify.com/artist/5INjqkS1o8h1imAzPqGZBb",NA,5487615,"mid",2,47,"Selah"
"psychedelic hip hop","https://api.spotify.com/v1/artists/2PU4qFehXQF7WnlFsJpBiJ","2PU4qFehXQF7WnlFsJpBiJ","Raury",56,"artist","spotify:artist:2PU4qFehXQF7WnlFsJpBiJ","https://open.spotify.com/artist/2PU4qFehXQF7WnlFsJpBiJ",NA,184884,"mid",2,48,"Selah"
"garage rock revival, indie garage rock, indie surf","https://api.spotify.com/v1/artists/2RhgnQNC74QoBlaUvT4MEe","2RhgnQNC74QoBlaUvT4MEe","The Growlers",65,"artist","spotify:artist:2RhgnQNC74QoBlaUvT4MEe","https://open.spotify.com/artist/2RhgnQNC74QoBlaUvT4MEe",NA,534421,"mid",2,49,"Selah"
"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock","https://api.spotify.com/v1/artists/4Z8W4fKeB5YxbusRsdQVPb","4Z8W4fKeB5YxbusRsdQVPb","Radiohead",81,"artist","spotify:artist:4Z8W4fKeB5YxbusRsdQVPb","https://open.spotify.com/artist/4Z8W4fKeB5YxbusRsdQVPb",NA,6849833,"mid",2,50,"Selah"
"baltimore indie, dream pop, dreamo, modern dream pop","https://api.spotify.com/v1/artists/56ZTgzPBDge0OvCGgMO3OY","56ZTgzPBDge0OvCGgMO3OY","Beach House",78,"artist","spotify:artist:56ZTgzPBDge0OvCGgMO3OY","https://open.spotify.com/artist/56ZTgzPBDge0OvCGgMO3OY",NA,1446028,"long",3,1,"Selah"
"brooklyn indie, indie pop","https://api.spotify.com/v1/artists/2uYWxilOVlUdk4oV9DvwqK","2uYWxilOVlUdk4oV9DvwqK","Mitski",85,"artist","spotify:artist:2uYWxilOVlUdk4oV9DvwqK","https://open.spotify.com/artist/2uYWxilOVlUdk4oV9DvwqK",NA,2394219,"long",3,2,"Selah"
"art pop, pop","https://api.spotify.com/v1/artists/00FQb4jTyendYWaN8pK0wa","00FQb4jTyendYWaN8pK0wa","Lana Del Rey",88,"artist","spotify:artist:00FQb4jTyendYWaN8pK0wa","https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa",NA,15546917,"long",3,3,"Selah"
"hip hop, rap","https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF","4V8LLVI7PbaPR0K2TGSxFF","Tyler, The Creator",89,"artist","spotify:artist:4V8LLVI7PbaPR0K2TGSxFF","https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF",NA,8145187,"long",3,4,"Selah"
"dark trap, emo rap, underground hip hop","https://api.spotify.com/v1/artists/6bnlvICBjK7fuNSB1ohqS5","6bnlvICBjK7fuNSB1ohqS5","Danger Incorporated",56,"artist","spotify:artist:6bnlvICBjK7fuNSB1ohqS5","https://open.spotify.com/artist/6bnlvICBjK7fuNSB1ohqS5",NA,178665,"long",3,5,"Selah"
"chillhop, japanese chillhop, lo-fi beats","https://api.spotify.com/v1/artists/0Q2Tc5yZFJpumLMc7Yz4e4","0Q2Tc5yZFJpumLMc7Yz4e4","Tomppabeats",60,"artist","spotify:artist:0Q2Tc5yZFJpumLMc7Yz4e4","https://open.spotify.com/artist/0Q2Tc5yZFJpumLMc7Yz4e4",NA,209344,"long",3,6,"Selah"
"chicago rap, rap","https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x","5K4W6rqBFWDnAN6FQUkS6x","Kanye West",96,"artist","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x",NA,16631180,"long",3,7,"Selah"
"alternative hip hop","https://api.spotify.com/v1/artists/3AA28KZvwAUcZuOKwyblJQ","3AA28KZvwAUcZuOKwyblJQ","Gorillaz",82,"artist","spotify:artist:3AA28KZvwAUcZuOKwyblJQ","https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ",NA,8343764,"long",3,8,"Selah"
"dark synthpop","https://api.spotify.com/v1/artists/3bftc5j1AgTLzDrycR3PLb","3bftc5j1AgTLzDrycR3PLb","Easter",36,"artist","spotify:artist:3bftc5j1AgTLzDrycR3PLb","https://open.spotify.com/artist/3bftc5j1AgTLzDrycR3PLb",NA,24782,"long",3,9,"Selah"
"art pop, folktronica, freak folk, new weird america","https://api.spotify.com/v1/artists/05fo024EFotg9songSENOZ","05fo024EFotg9songSENOZ","CocoRosie",47,"artist","spotify:artist:05fo024EFotg9songSENOZ","https://open.spotify.com/artist/05fo024EFotg9songSENOZ",NA,326792,"long",3,10,"Selah"
